match_id,radiant_win
18112,1
18113,1
18114,1
18115,0
18116,0
18117,1
18118,0
18119,1
18120,1
18123,0
18124,1
18125,0
18126,1
18127,0
18128,0
18129,0
18130,1
18131,0
18132,1
18134,0
18135,1
18136,1
18137,0
18138,1
18139,1
18140,0
18141,1
18143,1
18144,0
18145,1
18146,0
18147,0
18149,0
18150,1
18151,0
18152,1
18153,0
18154,1
18155,1
18156,0
18157,0
18159,1
18160,0
18161,0
18163,1
18164,0
18165,1
18166,1
18167,0
18168,0
18170,1
18171,1
18172,1
18173,1
18174,1
18176,1
18177,1
18178,0
18179,0
18180,0
18181,1
18182,0
18183,0
18184,0
18185,0
18186,0
18187,1
18189,1
18190,0
18191,1
18192,1
18193,0
18194,1
18195,0
18196,0
18198,1
18199,1
18202,1
18203,1
18204,0
18205,1
18207,1
18208,0
18209,0
18210,1
18211,1
18212,1
18213,1
18214,0
18215,0
18216,0
18217,0
18218,0
18219,0
18220,1
18221,0
18222,0
18223,1
18224,1
18225,1
18227,0
18228,0
18229,1
18230,0
18231,1
18232,1
18233,0
18234,1
18235,1
18236,1
18237,1
18238,1
18239,1
18241,1
18242,1
18243,1
18244,0
18245,1
18246,0
18247,1
18248,1
18249,1
18250,1
18251,1
18252,1
18253,1
18254,1
18255,1
18256,0
18257,1
18258,1
18259,1
18260,0
18261,0
18262,1
18263,1
18264,0
18265,1
18266,1
18267,0
18268,1
18269,1
18270,1
18271,1
18272,1
18273,0
18274,0
18276,0
18277,1
18278,0
18279,1
18280,1
18281,0
18282,1
18283,0
18284,0
18285,1
18286,1
18287,1
18288,0
18289,1
18290,0
18291,1
18292,0
18293,0
18295,0
18296,0
18297,1
18298,0
18300,0
18301,1
18302,0
18303,1
18304,1
18305,1
18306,0
18307,0
18308,1
18309,1
18311,0
18312,1
18313,0
18314,0
18316,0
18317,0
18318,0
18319,0
18320,0
18321,1
18322,0
18323,1
18324,1
18325,1
18326,1
18327,0
18329,1
18332,1
18333,1
18334,1
18335,0
18336,0
18337,0
18338,0
18339,0
18340,0
18341,1
18342,0
18344,0
18345,1
18346,1
18347,0
18348,1
18349,0
18350,0
18351,0
18352,0
18353,1
18354,0
18355,1
18356,0
18357,0
18358,1
18359,0
18360,1
18362,0
18363,0
18365,1
18366,0
18367,0
18368,0
18370,1
18372,0
18373,0
18374,0
18375,0
18376,1
18377,0
18378,1
18379,0
18380,1
18381,1
18382,1
18383,1
18384,1
18385,1
18386,1
18387,1
18389,0
18390,1
18392,0
18393,0
18394,1
18395,0
18397,1
18398,1
18399,1
18400,0
18401,0
18403,1
18405,1
18406,0
18408,0
18409,1
18410,1
18411,0
18413,1
18414,0
18415,0
18416,1
18417,1
18418,1
18419,0
18420,0
18422,1
18423,0
18424,1
18425,1
18426,0
18427,1
18429,1
18431,1
18432,0
18435,0
18436,1
18437,0
18438,0
18439,1
18440,0
18441,1
18442,1
18443,1
18444,1
18446,1
18447,1
18448,0
18449,0
18450,0
18451,0
18452,0
18453,0
18455,0
18456,1
18457,1
18458,0
18459,1
18460,1
18461,0
18462,0
18463,1
18464,0
18465,0
18466,0
18467,1
18468,1
18469,0
18470,0
18472,0
18474,0
18475,1
18476,0
18477,1
18478,0
18479,1
18480,0
18481,1
18482,0
18483,0
18484,1
18485,1
18486,1
18487,1
18488,1
18489,0
18490,1
18491,1
18492,1
18493,1
18494,0
18495,0
18496,1
18497,0
18498,0
18500,0
18501,0
18502,1
18503,0
18504,0
18505,1
18506,0
18507,1
18508,0
18509,1
18510,1
18511,1
18512,0
18513,0
18514,1
18515,1
18516,0
18517,1
18518,1
18519,1
18520,1
18521,0
18522,1
18523,0
18525,0
18526,1
18527,1
18529,1
18530,0
18531,0
18532,0
18533,1
18534,0
18535,0
18536,1
18537,1
18538,1
18540,0
18542,0
18544,1
18545,1
18546,1
18547,0
18548,0
18550,1
18552,1
18553,1
18554,0
18555,0
18556,1
18557,1
18558,1
18559,0
18560,1
18561,1
18562,1
18563,1
18564,0
18565,1
18566,1
18567,1
18568,1
18570,1
18572,1
18574,1
18575,0
18576,1
18577,0
18578,1
18579,0
18580,0
18581,0
18582,0
18583,0
18584,0
18585,1
18586,1
18587,1
18588,0
18589,1
18590,1
18591,1
18592,0
18594,1
18595,0
18596,1
18597,1
18598,1
18599,1
18600,1
18601,1
18602,0
18603,0
18604,0
18605,1
18606,1
18607,0
18608,0
18609,1
18610,0
18611,1
18612,1
18615,1
18616,1
18617,0
18618,0
18620,1
18621,0
18622,0
18623,0
18624,1
18625,1
18626,1
18628,0
18629,1
18630,1
18631,1
18632,0
18633,1
18634,1
18635,0
18637,1
18638,1
18639,0
18640,1
18641,1
18642,0
18643,1
18645,0
18646,1
18647,1
18648,0
18649,0
18650,0
18651,1
18652,1
18653,1
18655,1
18657,0
18658,1
18659,1
18660,1
18662,1
18663,1
18664,0
18666,0
18667,1
18668,1
18669,0
18670,1
18671,0
18673,1
18674,1
18675,1
18676,1
18679,0
18680,0
18681,1
18682,0
18683,1
18684,0
18685,0
18687,0
18688,1
18689,0
18690,1
18691,0
18692,1
18693,0
18694,1
18695,0
18696,0
18697,1
18698,0
18699,1
18700,1
18702,0
18703,1
18704,1
18705,0
18706,0
18709,0
18710,0
18711,0
18712,0
18713,1
18715,0
18716,0
18717,0
18718,1
18719,0
18720,1
18721,1
18723,1
18724,1
18725,1
18726,0
18727,1
18728,1
18729,0
18730,0
18731,0
18734,1
18735,1
18736,1
18737,1
18738,1
18739,0
18740,0
18741,1
18742,0
18743,0
18744,0
18746,1
18747,1
18748,1
18749,0
18750,1
18751,0
18752,0
18754,0
18755,0
18756,1
18757,1
18758,0
18759,0
18760,1
18761,1
18762,0
18763,1
18764,1
18765,1
18766,1
18767,0
18768,1
18769,1
18770,0
18771,1
18772,1
18773,1
18774,1
18775,0
18776,1
18777,0
18778,1
18779,0
18780,1
18781,1
18782,1
18784,1
18785,0
18786,0
18787,0
18788,0
18789,0
18790,0
18791,1
18793,1
18794,0
18795,0
18798,0
18799,1
18800,0
18801,0
18802,1
18803,1
18804,0
18805,0
18806,0
18807,1
18808,0
18810,1
18812,0
18814,1
18815,1
18816,1
18817,0
18818,0
18819,1
18821,0
18822,0
18823,1
18824,1
18825,0
18826,0
18827,0
18828,0
18829,0
18830,1
18831,0
18833,1
18834,1
18837,1
18838,1
18839,0
18840,0
18841,0
18842,0
18843,1
18845,0
18846,0
18847,0
18848,1
18854,1
18857,0
18858,1
18859,1
18860,0
18861,1
18862,1
18863,1
18864,1
18865,1
18866,0
18867,1
18868,1
18870,0
18871,1
18872,1
18873,1
18874,1
18875,1
18876,0
18877,0
18878,1
18879,1
18880,1
18881,1
18882,1
18883,0
18884,0
18885,1
18886,1
18887,1
18888,1
18889,1
18890,0
18891,1
18893,0
18894,0
18895,0
18896,1
18897,1
18899,0
18903,1
18904,0
18905,1
18906,1
18907,1
18909,1
18910,1
18911,1
18912,1
18913,0
18914,0
18915,1
18916,0
18917,1
18918,1
18919,0
18920,0
18922,0
18923,0
18924,0
18925,1
18926,0
18927,1
18928,0
18929,0
18930,1
18931,0
18932,0
18933,1
18934,0
18936,0
18937,1
18938,0
18939,1
18940,1
18941,1
18942,1
18943,1
18944,1
18945,1
18946,0
18947,1
18948,1
18950,0
18951,1
18952,0
18953,1
18954,0
18955,1
18958,0
18959,0
18960,1
18961,1
18962,0
18963,1
18964,1
18965,1
18966,1
18967,0
18968,0
18969,0
18970,0
18971,0
18972,1
18973,0
18974,1
18975,1
18976,0
18980,1
18981,1
18982,0
18983,1
18985,0
18986,0
18987,1
18988,0
18989,0
18990,1
18991,1
18992,1
18993,1
18994,1
18995,1
18996,0
18997,1
18999,0
19000,0
19002,0
19003,0
19004,0
19005,1
19006,1
19007,0
19008,0
19010,1
19011,1
19013,1
19014,1
19015,1
19016,1
19017,1
19018,1
19020,1
19022,1
19023,0
19024,0
19025,1
19026,0
19027,1
19029,0
19030,1
19031,1
19032,0
19033,0
19034,1
19035,1
19036,1
19037,1
19038,0
19039,0
19040,1
19041,0
19042,1
19043,1
19044,1
19046,1
19047,0
19048,0
19049,1
19051,1
19052,0
19053,1
19054,0
19055,0
19056,1
19057,0
19058,1
19059,0
19060,1
19061,1
19062,1
19064,0
19066,0
19067,0
19069,1
19070,1
19071,0
19072,1
19073,0
19074,1
19075,1
19076,1
19078,0
19079,0
19080,1
19081,1
19082,0
19083,1
19085,0
19087,1
19088,0
19089,1
19090,0
19091,0
19092,0
19093,0
19095,0
19097,1
19098,0
19099,0
19100,0
19101,1
19102,0
19103,1
19104,0
19105,1
19106,1
19107,1
19108,1
19109,0
19111,0
19112,1
19113,1
19114,0
19115,0
19116,0
19117,0
19118,1
19119,0
19120,1
19121,1
19122,1
19123,1
19124,1
19125,1
19126,1
19127,1
19128,0
19129,1
19130,0
19133,0
19134,1
19136,1
19137,1
19140,1
19141,1
19142,0
19143,1
19144,1
19145,0
19146,0
19148,1
19150,1
19151,1
19152,1
19153,0
19154,0
19155,0
19156,0
19157,1
19158,1
19159,1
19160,1
19161,0
19163,1
19164,0
19165,1
19166,1
19167,0
19168,1
19169,1
19170,0
19171,1
19173,0
19174,0
19175,1
19176,1
19177,0
19178,1
19179,0
19181,1
19182,1
19183,0
19184,1
19185,1
19186,0
19187,1
19188,1
19189,0
19190,1
19191,1
19192,0
19193,1
19194,1
19196,1
19197,0
19198,0
19199,1
19200,0
19201,1
19202,0
19203,1
19205,1
19206,1
19207,0
19209,1
19210,1
19211,0
19212,0
19213,1
19214,0
19215,1
19216,0
19217,0
19218,0
19219,0
19220,1
19221,0
19222,0
19223,0
19224,1
19225,0
19226,1
19228,1
19229,1
19230,0
19231,1
19232,0
19233,1
19234,0
19235,1
19236,0
19237,0
19238,1
19241,0
19242,0
19243,1
19244,0
19245,0
19248,1
19249,0
19250,1
19252,1
19253,0
19254,1
19255,0
19256,1
19257,1
19258,0
19259,0
19260,0
19261,0
19262,1
19264,1
19265,0
19266,0
19267,0
19268,0
19269,1
19270,1
19272,1
19274,0
19275,1
19278,1
19280,0
19281,0
19282,1
19284,1
19285,1
19286,0
19287,1
19288,0
19289,1
19290,0
19291,0
19292,0
19293,1
19294,1
19295,0
19296,0
19297,0
19298,0
19299,1
19300,1
19301,0
19302,1
19303,1
19305,1
19306,0
19307,0
19308,0
19309,0
19310,0
19312,0
19314,1
19315,1
19316,1
19317,0
19318,0
19320,1
19321,1
19322,1
19323,1
19324,0
19325,0
19326,0
19327,1
19328,1
19329,0
19330,1
19331,1
19332,0
19333,0
19335,0
19336,1
19337,0
19338,0
19340,1
19341,0
19342,0
19343,0
19346,1
19349,0
19350,1
19351,1
19352,1
19354,1
19355,0
19356,1
19358,1
19359,1
19363,1
19364,0
19365,0
19366,0
19367,0
19368,0
19369,0
19370,1
19371,1
19372,0
19373,1
19374,1
19375,1
19376,0
19377,0
19378,1
19379,0
19380,1
19381,1
19382,1
19383,1
19384,0
19386,0
19387,0
19388,0
19389,1
19390,1
19391,0
19392,1
19393,0
19394,0
19395,1
19396,0
19397,0
19398,1
19399,0
19400,0
19401,1
19402,0
19403,1
19404,0
19405,0
19406,1
19407,0
19408,0
19409,1
19410,0
19412,0
19413,0
19414,0
19415,0
19416,0
19417,1
19418,0
19419,1
19420,0
19421,1
19422,0
19423,1
19425,1
19426,1
19427,1
19429,0
19430,0
19431,1
19432,1
19433,1
19434,1
19435,1
19436,1
19437,1
19439,1
19440,0
19441,1
19442,1
19443,0
19444,1
19445,1
19447,0
19448,0
19449,0
19451,1
19452,1
19453,0
19454,0
19455,0
19457,0
19458,0
19459,1
19461,1
19462,1
19463,1
19464,0
19465,0
19467,1
19469,1
19470,1
19471,1
19472,1
19473,1
19474,0
19475,0
19476,0
19477,0
19478,0
19479,0
19481,0
19482,0
19483,1
19484,1
19485,1
19486,0
19487,0
19488,0
19489,1
19490,1
19491,1
19492,1
19493,1
19494,1
19495,1
19497,1
19499,1
19500,1
19501,0
19502,0
19503,1
19504,1
19505,0
19506,0
19507,0
19508,0
19509,0
19510,0
19511,1
19512,1
19513,1
19514,1
19515,1
19516,0
19517,1
19518,1
19519,1
19520,1
19521,0
19523,0
19524,1
19525,1
19526,1
19527,0
19528,1
19530,0
19531,1
19532,0
19533,1
19534,1
19535,0
19536,0
19537,1
19539,1
19540,1
19541,0
19542,1
19544,1
19545,0
19546,1
19547,0
19548,1
19549,1
19550,1
19551,0
19552,1
19553,1
19554,0
19555,0
19556,0
19558,0
19559,0
19560,0
19561,0
19562,1
19564,1
19565,1
19566,1
19568,1
19569,1
19570,1
19571,0
19573,1
19574,0
19575,0
19576,1
19577,0
19578,1
19579,1
19580,0
19581,1
19582,0
19583,1
19584,1
19585,0
19586,0
19587,0
19588,0
19589,1
19590,0
19591,0
19592,1
19593,0
19595,0
19596,1
19597,0
19598,1
19599,0
19600,0
19601,1
19602,1
19603,1
19604,0
19605,1
19606,1
19608,1
19609,0
19610,0
19611,1
19612,1
19613,1
19614,0
19615,1
19616,0
19618,1
19619,0
19620,1
19621,0
19622,1
19624,0
19625,0
19626,0
19627,0
19628,1
19631,0
19632,0
19633,1
19634,0
19635,0
19636,0
19637,0
19639,0
19640,1
19641,1
19642,1
19643,1
19644,0
19645,1
19646,0
19647,1
19648,1
19649,0
19650,1
19651,0
19653,1
19654,0
19655,0
19656,0
19658,0
19659,1
19660,1
19661,0
19662,1
19663,0
19664,1
19665,1
19666,1
19668,0
19669,0
19670,0
19671,1
19672,0
19673,0
19674,1
19675,0
19676,0
19677,1
19678,1
19679,1
19680,1
19683,1
19684,1
19685,1
19686,1
19688,1
19690,0
19691,1
19692,1
19693,1
19694,0
19695,1
19696,1
19697,1
19698,1
19699,0
19700,0
19701,0
19702,1
19703,1
19704,1
19705,1
19706,1
19707,0
19708,0
19709,0
19710,0
19711,1
19712,0
19713,1
19714,0
19715,0
19716,0
19717,0
19718,0
19719,0
19720,0
19721,1
19722,1
19723,0
19724,0
19725,0
19726,0
19727,1
19728,0
19729,1
19730,1
19731,0
19732,1
19733,0
19734,1
19735,0
19737,1
19738,1
19739,0
19740,1
19741,1
19742,0
19743,1
19746,0
19747,0
19748,1
19749,1
19750,0
19752,0
19753,1
19754,0
19755,1
19756,0
19758,1
19759,1
19760,1
19761,1
19762,1
19763,0
19764,0
19765,0
19766,0
19770,1
19771,1
19772,1
19773,1
19774,0
19775,0
19776,1
19777,0
19779,0
19780,1
19781,0
19782,1
19783,1
19785,0
19786,0
19787,1
19788,1
19789,0
19790,1
19791,0
19794,0
19795,0
19796,0
19798,0
19799,1
19800,0
19801,0
19802,0
19803,0
19804,1
19805,0
19806,1
19807,0
19808,0
19809,1
19810,0
19811,1
19813,0
19814,0
19815,0
19817,0
19818,1
19819,1
19820,0
19821,0
19822,1
19823,0
19827,1
19831,0
19832,1
19833,1
19834,0
19835,1
19837,0
19839,1
19840,0
19841,1
19843,0
19844,0
19845,1
19846,0
19848,0
19849,1
19850,0
19851,0
19853,1
19854,0
19855,0
19856,1
19857,0
19858,1
19859,0
19860,0
19861,1
19862,1
19865,1
19868,0
19869,1
19870,0
19871,1
19872,1
19873,0
19874,1
19875,1
19876,0
19877,0
19879,1
19880,0
19882,1
19884,0
19886,0
19887,1
19888,1
19889,0
19890,1
19891,1
19892,0
19893,0
19894,0
19895,0
19896,1
19897,0
19898,1
19899,1
19900,0
19901,0
19902,1
19904,0
19905,1
19906,0
19908,1
19909,1
19910,0
19911,0
19912,0
19913,0
19914,1
19915,0
19916,1
19917,1
19918,0
19919,0
19920,0
19921,0
19922,1
19923,1
19924,1
19926,1
19927,1
19928,0
19929,0
19930,1
19931,0
19932,1
19933,1
19934,0
19935,0
19936,0
19937,1
19939,1
19940,1
19941,0
19942,1
19944,1
19945,0
19946,1
19948,0
19949,0
19950,1
19952,0
19953,0
19954,0
19955,1
19957,1
19958,1
19959,1
19960,1
19961,1
19962,1
19963,1
19965,1
19966,0
19968,1
19969,0
19971,0
19972,1
19973,0
19975,1
19976,0
19977,1
19979,1
19980,0
19981,0
19982,1
19983,1
19985,0
19986,0
19987,0
19988,1
19989,0
19990,0
19991,0
19992,0
19994,0
19995,1
19997,1
19998,1
19999,0
20000,1
20001,1
20003,0
20004,1
20005,1
20006,1
20007,1
20008,0
20009,1
20010,0
20011,1
20012,0
20014,0
20015,0
20018,0
20019,1
20020,1
20021,1
20022,0
20023,0
20024,1
20025,1
20026,0
20027,0
20028,0
20029,1
20030,0
20031,0
20032,1
20033,0
20034,0
20036,1
20037,1
20040,1
20043,0
20046,0
20047,1
20048,1
20049,1
20050,1
20051,1
20053,1
20054,0
20055,0
20056,0
20057,0
20058,1
20059,0
20060,0
20061,0
20062,1
20063,1
20064,0
20065,0
20066,1
20067,0
20068,1
20069,0
20070,1
20071,1
20072,1
20073,0
20074,1
20075,0
20076,0
20077,0
20078,1
20079,1
20080,0
20081,0
20082,0
20083,0
20084,0
20085,1
20086,1
20087,0
20088,1
20089,1
20090,1
20091,0
20092,1
20093,1
20094,0
20095,1
20096,0
20097,1
20098,0
20099,0
20102,0
20103,0
20104,1
20105,0
20106,0
20107,0
20108,1
20110,1
20112,1
20113,0
20114,0
20115,0
20116,1
20117,1
20118,0
20119,1
20120,1
20121,0
20122,0
20123,1
20124,1
20126,1
20127,1
20128,0
20130,0
20131,1
20132,0
20133,1
20134,1
20135,0
20136,1
20137,0
20138,0
20139,0
20140,1
20141,0
20142,1
20143,1
20144,1
20145,0
20146,0
20147,0
20148,1
20149,1
20150,1
20151,0
20153,1
20154,0
20155,1
20156,0
20157,1
20158,1
20159,1
20160,0
20161,1
20162,0
20163,0
20164,1
20165,1
20166,1
20167,1
20168,0
20169,1
20172,1
20174,1
20175,1
20176,0
20177,1
20178,0
20180,0
20181,0
20183,1
20184,1
20187,0
20188,1
20189,1
20190,1
20191,0
20192,1
20193,0
20194,0
20195,0
20196,0
20198,1
20199,1
20200,1
20201,1
20202,0
20203,0
20204,1
20205,1
20206,0
20207,0
20208,1
20209,1
20210,0
20211,0
20213,1
20215,1
20216,1
20217,0
20218,0
20220,1
20221,0
20222,1
20223,0
20225,0
20226,1
20228,1
20229,1
20230,1
20231,1
20232,1
20234,0
20235,0
20236,0
20237,0
20238,0
20239,1
20240,0
20241,1
20242,1
20243,1
20244,1
20245,1
20246,0
20247,1
20248,1
20249,1
20251,1
20252,0
20253,1
20255,0
20258,0
20259,1
20261,1
20262,0
20263,1
20264,1
20265,0
20266,0
20267,0
20268,0
20269,0
20270,1
20271,0
20272,0
20273,0
20274,0
20275,0
20276,1
20277,1
20278,1
20279,0
20280,0
20281,0
20282,0
20283,1
20286,0
20287,1
20288,0
20289,0
20290,0
20291,1
20292,0
20293,0
20294,1
20295,0
20296,0
20297,1
20298,0
20299,0
20300,0
20301,0
20302,1
20303,0
20304,1
20306,1
20307,0
20308,0
20309,1
20310,1
20311,1
20312,1
20313,0
20314,1
20315,1
20316,1
20317,0
20319,1
20320,1
20321,1
20322,1
20323,1
20324,0
20325,0
20326,1
20327,0
20328,1
20329,1
20330,0
20331,1
20332,1
20333,0
20334,1
20335,1
20336,1
20337,1
20338,1
20339,0
20340,1
20342,0
20343,1
20344,1
20345,1
20346,0
20347,0
20350,1
20351,0
20352,0
20353,0
20354,0
20355,0
20356,0
20357,1
20358,1
20359,0
20360,0
20361,1
20362,1
20363,0
20364,0
20365,1
20366,0
20367,1
20368,1
20369,1
20371,0
20372,0
20373,1
20374,0
20375,0
20377,0
20378,1
20379,1
20380,1
20382,0
20383,0
20384,1
20385,0
20386,1
20387,1
20388,0
20389,1
20390,1
20391,1
20392,1
20394,0
20395,0
20396,1
20397,1
20398,1
20399,0
20400,1
20401,0
20404,0
20405,1
20406,0
20407,0
20409,1
20410,0
20411,0
20412,0
20413,0
20414,0
20415,0
20416,1
20417,0
20418,1
20419,0
20420,1
20421,0
20422,1
20424,0
20425,1
20428,1
20429,0
20430,1
20431,1
20432,0
20433,1
20434,0
20435,0
20436,0
20437,0
20438,1
20439,0
20440,1
20441,0
20442,0
20443,0
20444,1
20446,0
20447,0
20448,1
20449,0
20450,0
20451,0
20452,1
20453,1
20455,1
20456,1
20457,1
20458,1
20460,0
20461,1
20462,1
20465,0
20466,0
20467,0
20468,1
20469,0
20470,1
20471,1
20472,1
20473,0
20474,1
20475,1
20476,0
20477,1
20478,0
20479,0
20480,1
20481,1
20482,0
20483,0
20484,0
20486,0
20488,1
20489,1
20490,1
20491,1
20492,0
20493,1
20494,1
20495,0
20496,0
20497,0
20498,0
20499,1
20500,1
20501,1
20502,0
20504,1
20505,1
20507,0
20508,1
20509,1
20511,0
20512,0
20513,1
20515,1
20516,1
20517,1
20518,0
20519,1
20520,1
20521,1
20523,0
20524,1
20525,1
20526,0
20527,1
20528,1
20529,0
20530,1
20531,0
20533,1
20534,1
20535,0
20536,0
20537,0
20540,0
20541,1
20542,1
20543,1
20544,1
20545,0
20546,1
20547,0
20548,0
20549,0
20550,1
20552,1
20553,1
20554,1
20555,1
20556,0
20557,1
20559,1
20561,1
20562,0
20563,0
20564,1
20565,0
20566,0
20567,1
20568,0
20569,0
20570,1
20571,0
20573,0
20574,1
20575,0
20576,0
20577,1
20579,1
20580,0
20581,0
20582,0
20583,1
20584,0
20585,1
20586,1
20587,0
20588,0
20589,0
20590,0
20591,1
20592,1
20593,0
20594,0
20595,0
20596,1
20600,1
20601,1
20602,0
20603,1
20604,1
20606,0
20607,0
20609,1
20611,1
20612,0
20613,0
20614,0
20615,1
20616,1
20619,0
20621,1
20622,1
20623,0
20624,1
20626,1
20627,1
20628,1
20629,1
20630,0
20631,1
20632,1
20633,0
20634,0
20635,1
20636,0
20637,0
20638,0
20639,1
20640,1
20641,1
20642,1
20643,0
20644,1
20645,1
20646,1
20647,1
20650,0
20651,1
20652,0
20653,0
20654,1
20656,0
20657,0
20658,1
20659,1
20660,0
20661,1
20662,0
20663,0
20665,1
20666,1
20668,0
20669,0
20670,0
20671,0
20672,1
20673,1
20674,1
20675,1
20676,0
20677,1
20679,1
20680,0
20681,0
20684,1
20685,0
20686,0
20687,1
20688,0
20690,1
20691,1
20692,0
20693,1
20694,0
20695,0
20696,1
20697,1
20699,1
20700,1
20701,1
20702,0
20703,1
20704,1
20705,1
20706,0
20707,0
20708,0
20709,1
20710,1
20711,1
20712,1
20713,1
20714,1
20715,0
20716,0
20717,1
20718,1
20719,1
20720,0
20721,0
20723,0
20724,1
20725,0
20727,1
20728,1
20729,0
20730,1
20731,0
20732,1
20733,1
20734,0
20735,0
20736,1
20737,0
20738,0
20739,1
20740,0
20741,1
20742,0
20743,1
20744,1
20745,0
20747,0
20749,0
20750,1
20751,0
20752,1
20754,0
20755,0
20756,1
20758,0
20759,0
20760,0
20762,1
20763,0
20765,0
20766,1
20767,0
20768,1
20769,1
20770,0
20771,0
20772,1
20773,1
20774,1
20776,1
20777,1
20780,0
20781,0
20782,0
20784,1
20786,0
20788,1
20789,1
20791,1
20792,0
20793,0
20794,0
20795,0
20796,1
20797,1
20798,0
20799,1
20800,0
20801,1
20802,0
20803,0
20804,1
20805,1
20807,0
20808,1
20810,1
20811,1
20812,1
20813,0
20814,0
20815,0
20816,0
20817,1
20818,1
20819,0
20820,0
20822,1
20824,1
20825,0
20826,1
20828,0
20830,1
20831,1
20834,1
20835,0
20836,0
20837,0
20838,0
20840,0
20841,1
20842,0
20843,1
20844,0
20845,1
20846,1
20847,0
20848,0
20849,1
20850,1
20851,1
20852,1
20853,0
20854,0
20855,0
20856,0
20857,1
20858,1
20860,0
20861,0
20863,1
20864,1
20866,0
20867,1
20868,0
20869,1
20870,1
20872,0
20873,0
20874,1
20875,1
20876,1
20877,1
20878,1
20879,1
20880,0
20883,1
20884,0
20885,0
20886,1
20887,0
20888,0
20889,1
20890,0
20891,0
20892,1
20893,0
20894,1
20897,1
20898,1
20900,1
20901,1
20902,0
20903,1
20904,1
20905,1
20906,0
20907,1
20908,1
20909,0
20910,1
20911,0
20912,0
20915,0
20917,1
20918,0
20919,0
20920,1
20921,1
20924,0
20925,0
20926,0
20927,1
20929,0
20930,1
20931,0
20932,0
20933,1
20934,1
20937,0
20938,0
20939,1
20940,0
20941,1
20942,1
20943,0
20944,0
20945,0
20946,1
20948,1
20949,1
20950,0
20951,1
20952,0
20953,0
20954,1
20955,1
20957,0
20958,1
20959,0
20960,0
20962,0
20964,1
20965,1
20966,1
20967,1
20968,0
20969,0
20970,1
20971,0
20972,0
20973,1
20974,1
20975,1
20976,1
20978,1
20979,0
20980,0
20981,0
20983,0
20984,1
20985,1
20986,1
20987,0
20988,1
20989,1
20990,1
20991,0
20992,0
20993,0
20994,1
20995,1
20996,1
20997,0
20998,0
20999,1
21000,0
21001,0
21004,0
21005,0
21006,1
21007,1
21008,0
21009,1
21010,1
21011,0
21012,1
21013,0
21014,0
21015,1
21016,0
21017,1
21018,1
21019,1
21020,0
21021,0
21022,1
21023,1
21024,0
21025,1
21026,0
21027,1
21028,0
21029,0
21030,0
21032,0
21034,0
21035,0
21036,0
21038,0
21039,1
21040,1
21041,1
21042,0
21043,0
21045,0
21046,0
21047,0
21048,0
21049,0
21050,1
21051,1
21053,0
21054,0
21055,0
21057,0
21058,1
21059,1
21060,1
21061,0
21062,0
21065,1
21066,1
21067,0
21068,0
21069,0
21070,1
21071,0
21072,0
21073,1
21074,1
21075,0
21077,1
21078,0
21079,0
21080,1
21081,0
21082,0
21083,1
21084,1
21085,1
21086,0
21088,1
21089,1
21091,0
21093,1
21094,0
21095,1
21096,1
21097,1
21098,0
21099,0
21100,1
21101,0
21102,0
21103,1
21104,1
21106,1
21107,1
21109,0
21110,1
21112,1
21113,0
21114,0
21115,0
21116,0
21117,0
21118,0
21119,1
21120,1
21121,0
21122,1
21123,0
21124,0
21125,1
21126,1
21127,1
21128,0
21129,0
21130,1
21131,0
21132,0
21133,1
21134,1
21135,0
21136,0
21137,1
21138,0
21139,1
21140,0
21141,1
21143,1
21144,1
21145,0
21146,1
21147,1
21148,1
21149,1
21150,0
21151,1
21153,0
21154,1
21155,1
21156,0
21157,1
21158,0
21159,0
21160,0
21161,1
21162,0
21163,0
21164,1
21165,1
21167,0
21168,0
21170,0
21171,0
21172,0
21173,1
21174,0
21175,1
21176,0
21177,0
21178,0
21179,1
21180,1
21181,1
21183,0
21184,0
21185,1
21186,1
21187,0
21188,1
21189,0
21190,0
21191,1
21192,1
21193,1
21194,0
21195,0
21196,1
21197,0
21198,1
21199,1
21200,0
21201,1
21202,1
21203,1
21204,1
21205,1
21206,1
21207,1
21208,1
21209,0
21210,0
21211,0
21212,1
21215,0
21216,1
21218,1
21219,0
21220,0
21221,0
21222,0
21224,0
21225,1
21226,0
21227,1
21228,0
21229,1
21230,1
21231,1
21232,0
21233,1
21234,0
21235,1
21236,1
21237,1
21239,0
21241,1
21242,0
21243,0
21244,0
21245,0
21246,0
21247,0
21248,1
21249,1
21250,0
21251,0
21252,0
21253,0
21254,0
21256,0
21258,0
21259,0
21260,0
21262,1
21263,0
21264,1
21265,0
21266,1
21267,0
21269,1
21271,1
21272,1
21273,1
21274,0
21275,0
21276,0
21277,0
21279,1
21280,0
21281,1
21282,1
21283,0
21285,1
21286,0
21287,1
21288,1
21289,0
21290,1
21291,0
21292,0
21293,1
21295,0
21296,1
21299,1
21300,1
21301,0
21302,1
21303,1
21304,0
21305,1
21306,0
21307,1
21308,0
21309,1
21310,1
21311,0
21312,0
21313,0
21314,0
21315,1
21316,0
21317,1
21318,0
21319,1
21320,1
21321,1
21323,1
21325,0
21326,1
21327,0
21329,0
21330,1
21331,1
21332,1
21333,0
21334,1
21335,0
21336,0
21337,1
21338,0
21339,1
21340,0
21341,1
21343,1
21344,1
21345,0
21346,1
21347,0
21348,1
21350,1
21351,1
21352,1
21354,0
21355,0
